Nes,rep,N,r,window_1,window_2
24.0,16,1000,0.0001,0.02600686857042866,0.027568865562278194
20.0,26,1000,0.0001,0.01872400681034062,0.024139230186509448
0.0,35,1000,0.0001,0.028172173051652743,0.03029655980399034
0.01,12,1000,0.0001,0.027386346876343982,0.02510210310115515
2.0,41,1000,0.0001,0.02942218712935665,0.03200519875893802
20.0,1,1000,0.0001,0.026697560443022236,0.025932329332466787
12.0,6,1000,0.0001,0.030035777329866648,0.02727195087054368
20.0,46,1000,0.0001,0.02116121660683048,0.02855765217160871
0.2,34,1000,0.0001,0.021265276324816302,0.02008878572228622
8.0,31,1000,0.0001,0.029053374197710036,0.021621934142707293
12.0,41,1000,0.0001,0.027236392662633318,0.027010467529376574
0.0,132,1000,0.0001,0.028053956055802895,0.0277989526936349
100.0,15,1000,0.0001,0.03278343069253475,0.031115981160058117
12.0,15,1000,0.0001,0.02520983638481932,0.029682843118155982
50.0,28,1000,0.0001,0.032401331631581695,0.028905324798240015
0.0,42,1000,0.0001,0.02668047679383982,0.02442410203110159
200.0,2,1000,0.0001,0.030251394167708497,0.030385916096804886
0.2,4,1000,0.0001,0.026379028732436756,0.02572534047502391
4.0,14,1000,0.0001,0.030112031491574636,0.026074573992699725
0.05,38,1000,0.0001,0.018515180326016466,0.019260862518126025
0.1,20,1000,0.0001,0.031068850617531,0.032599106600330094
0.01,2,1000,0.0001,0.02940628553027657,0.02900811248462428
0.0,47,1000,0.0001,0.026433985748287488,0.030106859490974757
0.05,18,1000,0.0001,0.027477682853142647,0.029916449294464815
4.0,2,1000,0.0001,0.03010803817390881,0.0326138855232762
18.0,3,1000,0.0001,0.025547885591279643,0.03226144886444324
0.0,12,1000,0.0001,0.021999412369618658,0.02668530844342227
2.0,27,1000,0.0001,0.02608985573178673,0.027779491614580844
0.0,92,1000,0.0001,0.024634913596679936,0.026361166660333186
50.0,8,1000,0.0001,0.027355420208010513,0.028146058241912283
50.0,23,1000,0.0001,0.028438626746337445,0.02478819264163212
0.5,44,1000,0.0001,0.022262254717735984,0.024138995209760594
18.0,4,1000,0.0001,0.03109077726786353,0.033100746129306614
50.0,9,1000,0.0001,0.027593355848792526,0.02808085242762143
25.0,33,1000,0.0001,0.027684722871143715,0.030295793938696976
0.2,11,1000,0.0001,0.021837201129056568,0.026733770655532875
100.0,5,1000,0.0001,0.02764807164658243,0.022453496849842564
24.0,34,1000,0.0001,0.023691678750937636,0.023885269088454557
24.0,29,1000,0.0001,0.030098161305065457,0.031118881425071295
0.0,20,1000,0.0001,0.030258208142407216,0.029400727614380746
5.0,36,1000,0.0001,0.015273855932796709,0.018139739202960258
0.02,22,1000,0.0001,0.02415008141707103,0.028140144398220032
1.0,28,1000,0.0001,0.02381733263963212,0.02842470240412026
28.0,8,1000,0.0001,0.03265649753887715,0.031666465209260614
5.0,23,1000,0.0001,0.029209112709635617,0.02928379707485382
18.0,29,1000,0.0001,0.018454139426971418,0.02322044998849955
50.0,17,1000,0.0001,0.029611818373918828,0.02547788142107116
5.0,35,1000,0.0001,0.030812957874893857,0.024705645590279653
0.0,21,1000,0.0001,0.026317763239162077,0.028923128414420865
4.0,22,1000,0.0001,0.027225008704435363,0.027115940792039682
0.02,34,1000,0.0001,0.028458258055902866,0.027472539448972582
12.0,35,1000,0.0001,0.019399479394969832,0.01567419116155822
0.0,54,1000,0.0001,0.029206407573378747,0.029546057946897512
0.2,27,1000,0.0001,0.020749668676433925,0.018543239658983055
4.0,21,1000,0.0001,0.029450233949697594,0.030278117663883313
12.0,42,1000,0.0001,0.029908159649982714,0.025916937163858296
0.0,169,1000,0.0001,0.03204530441222076,0.030007126403320285
0.02,18,1000,0.0001,0.02837547630181515,0.027042084947247507
8.0,23,1000,0.0001,0.03202725261463083,0.02842562890444533
15.0,0,1000,0.0001,0.030783070392519766,0.03015318440522037
0.05,41,1000,0.0001,0.028327762463123286,0.030845230968548503
15.0,45,1000,0.0001,0.027354808699435063,0.02872277579979024
5.0,45,1000,0.0001,0.02982422417220876,0.02763188250012517
2.0,14,1000,0.0001,0.02924413176358829,0.02503129675783797
0.1,8,1000,0.0001,0.024231491403570334,0.02905237860093016
100.0,8,1000,0.0001,0.028379769526476348,0.028816443968198564
28.0,18,1000,0.0001,0.02870076699935008,0.0299959644442223
0.0,225,1000,0.0001,0.0335812272323618,0.025105466533326858
12.0,4,1000,0.0001,0.028783669413470818,0.021475172328616555
30.0,26,1000,0.0001,0.025531115171758743,0.028617147731386655
100.0,16,1000,0.0001,0.02906962545127271,0.0284632118515927
100.0,20,1000,0.0001,0.02467905654682748,0.031164038712935768
24.0,38,1000,0.0001,0.02142116721736092,0.023110271665583368
28.0,39,1000,0.0001,0.030349590364518373,0.02720373968198416
0.5,4,1000,0.0001,0.029256608098405038,0.027904061607080474
200.0,14,1000,0.0001,0.030085172590629674,0.02889159485574296
0.0,175,1000,0.0001,0.026643818508925436,0.030970294506725553
2.0,19,1000,0.0001,0.03273582865443277,0.026181158950947702
0.0,165,1000,0.0001,0.027617315810790636,0.02733469747587389
8.0,19,1000,0.0001,0.030109155310765665,0.031062633006650384
15.0,34,1000,0.0001,0.028060109713485853,0.027421761177059013
0.0,108,1000,0.0001,0.02320605183359182,0.026859362615130944
1.0,42,1000,0.0001,0.01977957182659141,0.01984221471373581
2.0,48,1000,0.0001,0.02980568309715495,0.030518866965348383
15.0,46,1000,0.0001,0.02434688333116663,0.02799683669883504
100.0,27,1000,0.0001,0.028905300779039123,0.023354081543077273
22.0,9,1000,0.0001,0.0307391531256564,0.03088052011300568
0.05,11,1000,0.0001,0.030506502859143136,0.029910219044952363
25.0,20,1000,0.0001,0.029812295479774133,0.03117628255012769
0.2,37,1000,0.0001,0.024834951887594447,0.02260394103305172
22.0,8,1000,0.0001,0.027720645372268746,0.025657548860443153
20.0,38,1000,0.0001,0.024016905843292396,0.030467947775388818
5.0,7,1000,0.0001,0.03393894001500087,0.03151111860293031
0.0,167,1000,0.0001,0.022005958375918927,0.019811832124606348
0.02,33,1000,0.0001,0.014669547229361597,0.021890810327516448
0.2,20,1000,0.0001,0.023248903854192877,0.020708787446372397
5.0,27,1000,0.0001,0.020322539667983548,0.020612836063803316
2.0,40,1000,0.0001,0.031106236964848284,0.02458213344067221
12.0,45,1000,0.0001,0.025857230594529785,0.02545199107155369
24.0,48,1000,0.0001,0.02312613385869298,0.02798758954347729
22.0,19,1000,0.0001,0.028682461885094393,0.027996827949397663
20.0,41,1000,0.0001,0.024399447829391522,0.024650418252912802
0.01,8,1000,0.0001,0.029337295524776322,0.029613578585929418
15.0,39,1000,0.0001,0.02632546369818506,0.02538320655632794
0.05,10,1000,0.0001,0.022408262742137145,0.024224528036401967
0.0,205,1000,0.0001,0.02048952134706748,0.02178053526576338
0.01,31,1000,0.0001,0.028601032913645894,0.028681833265663443
50.0,36,1000,0.0001,0.030477025119256023,0.027934914665733453
18.0,6,1000,0.0001,0.023816442537127003,0.022592131618581014
0.5,23,1000,0.0001,0.02844654227111371,0.020434796405820386
22.0,25,1000,0.0001,0.023309584497224953,0.020021910214510812
5.0,2,1000,0.0001,0.027842468997449903,0.022133186802340235
5.0,18,1000,0.0001,0.025678639147957552,0.030063164778239043
0.0,62,1000,0.0001,0.02991132778938952,0.029178733372668738
0.0,214,1000,0.0001,0.027545569427471474,0.0271620540527027
30.0,34,1000,0.0001,0.029080880159008102,0.02818590112805648
8.0,6,1000,0.0001,0.030804142302115218,0.02974529741787096
24.0,31,1000,0.0001,0.020984122509125607,0.022906210556527893
0.1,19,1000,0.0001,0.0288436269483475,0.02807914728436437
100.0,2,1000,0.0001,0.019728881038052048,0.018778000522026158
0.5,25,1000,0.0001,0.029366146963348227,0.03077113144557237
20.0,9,1000,0.0001,0.030192139228961575,0.016465703330166583
30.0,5,1000,0.0001,0.02485798950747548,0.028168088456422925
8.0,1,1000,0.0001,0.031181061020051203,0.022984233222661295
100.0,39,1000,0.0001,0.02726399247462386,0.027950835935796885
0.2,3,1000,0.0001,0.028204571415570825,0.0186621452672635
28.0,3,1000,0.0001,0.023531639140957152,0.026745187948397562
12.0,29,1000,0.0001,0.03189486753337679,0.03067340675133764
0.05,30,1000,0.0001,0.027724448347417562,0.029176327682384196
0.0,229,1000,0.0001,0.031188118563928315,0.027882134571728646
0.0,217,1000,0.0001,0.02888120199709988,0.02491769500475038
1.0,4,1000,0.0001,0.032399585785289425,0.028592755720786175
18.0,8,1000,0.0001,0.032188619410970724,0.030934782692134677
0.0,29,1000,0.0001,0.027557324234211818,0.028052687771388713
18.0,16,1000,0.0001,0.027102601478074025,0.030211706387319445
2.0,32,1000,0.0001,0.022008978453922783,0.025984697291864683
10.0,8,1000,0.0001,0.030410605765288368,0.028967698610930626
25.0,12,1000,0.0001,0.028105994103705286,0.025602919509975543
50.0,48,1000,0.0001,0.02290111141157065,0.024929413848692634
100.0,44,1000,0.0001,0.026306455321766276,0.02907253303965208
200.0,22,1000,0.0001,0.028648764482224198,0.03496701768488425
0.0,198,1000,0.0001,0.026735980489024543,0.02974859521676098
0.02,21,1000,0.0001,0.028397118363918342,0.024139281578079045
0.0,145,1000,0.0001,0.02771275502575146,0.028803658574928892
